obs_id,zone_id,timestamp,source,value_db,category_tag
OBS006137,Z01,2025-10-26T20:40:00Z,sensor,59.8,traffic
OBS006138,Z01,2025-11-28T18:59:00Z,sensor,66.9,traffic
OBS006139,Z05,2025-11-10T03:45:00Z,sensor,40.0,music
OBS006140,Z05,2025-11-20T12:21:00Z,sensor,61.0,other
OBS006141,Z10,2025-10-30T09:09:00Z,sensor,61.8,traffic
OBS006142,Z07,2025-10-23T18:50:00Z,sensor,70.2,traffic
OBS006143,Z12,2025-10-07T19:54:00Z,sensor,51.7,construction
OBS006144,Z04,2025-11-25T04:24:00Z,sensor,36.1,traffic
OBS006145,Z09,2025-11-19T08:08:00Z,sensor,58.1,music
OBS006146,Z04,2025-10-11T14:11:00Z,sensor,58.0,traffic
OBS006147,Z07,2025-11-02T06:32:00Z,sensor,59.8,construction
OBS006148,Z05,2025-10-31T16:54:00Z,report,60.1,other
OBS006149,Z05,2025-11-09T09:08:00Z,sensor,54.2,traffic
OBS006150,Z06,2025-11-29T14:38:00Z,sensor,64.0,music
OBS006151,Z08,2025-11-06T12:36:00Z,report,61.9,event
OBS006152,Z05,2025-11-04T00:48:00Z,sensor,44.5,machinery
OBS006153,Z03,2025-10-04T04:05:00Z,report,39.6,traffic
OBS006154,Z06,2025-10-04T23:06:00Z,sensor,55.5,construction
OBS006155,Z12,2025-10-12T19:16:00Z,report,63.1,sports
OBS006156,Z02,2025-10-03T01:05:00Z,sensor,39.5,traffic
OBS006157,Z12,2025-11-16T19:56:00Z,sensor,65.5,other
OBS006158,Z12,2025-11-15T13:40:00Z,report,54.0,other
OBS006159,Z08,2025-10-09T13:43:00Z,report,63.1,machinery
OBS006160,Z08,2025-11-22T16:09:00Z,report,58.9,machinery
OBS006161,Z03,2025-10-10T18:02:00Z,sensor,61.3,voices
OBS006162,Z12,2025-10-19T23:22:00Z,sensor,46.0,machinery
OBS006163,Z08,2025-10-16T16:27:00Z,sensor,57.7,voices
OBS006164,Z09,2025-10-24T10:55:00Z,sensor,62.9,voices
OBS006165,Z05,2025-10-17T01:03:00Z,report,40.3,traffic
OBS006166,Z05,2025-10-31T19:17:00Z,report,63.3,traffic
OBS006167,Z06,2025-10-26T16:00:00Z,report,73.6,voices
OBS006168,Z07,2025-12-02T03:41:00Z,sensor,39.7,traffic
OBS006169,Z03,2025-10-04T12:33:00Z,report,48.5,music
OBS006170,Z05,2025-10-09T22:58:00Z,report,51.3,voices
OBS006171,Z01,2025-10-04T07:52:00Z,sensor,59.5,traffic
OBS006172,Z11,2025-11-09T10:16:00Z,report,52.2,music
OBS006173,Z10,2025-10-04T10:25:00Z,sensor,55.5,other
OBS006174,Z05,2025-11-22T16:41:00Z,sensor,67.3,traffic
OBS006175,Z04,2025-11-02T06:03:00Z,sensor,44.8,music
OBS006176,Z01,2025-11-03T04:50:00Z,sensor,44.6,voices
OBS006177,Z07,2025-11-05T09:07:00Z,sensor,67.4,traffic
OBS006178,Z01,2025-10-11T18:16:00Z,sensor,70.6,event
OBS006179,Z08,2025-10-13T10:54:00Z,report,59.3,sports
OBS006180,Z10,2025-10-21T02:03:00Z,sensor,43.6,construction
OBS006181,Z12,2025-11-07T09:21:00Z,sensor,52.3,other
OBS006182,Z02,2025-10-14T05:41:00Z,sensor,44.6,event
OBS006183,Z10,2025-10-08T07:53:00Z,sensor,55.6,traffic
OBS006184,Z12,2025-12-01T02:49:00Z,report,40.2,voices
OBS006185,Z05,2025-10-02T09:14:00Z,report,61.4,voices
OBS006186,Z06,2025-11-20T13:40:00Z,sensor,69.3,other
OBS006187,Z09,2025-11-19T15:30:00Z,sensor,62.9,machinery
OBS006188,Z07,2025-10-19T17:23:00Z,sensor,69.7,traffic
OBS006189,Z06,2025-10-09T13:04:00Z,sensor,64.9,traffic
OBS006190,Z05,2025-10-10T04:11:00Z,report,45.0,traffic
OBS006191,Z06,2025-11-13T22:30:00Z,sensor,61.1,traffic
OBS006192,Z11,2025-11-10T11:55:00Z,sensor,59.2,sports
OBS006193,Z04,2025-11-19T07:30:00Z,sensor,49.6,traffic
OBS006194,Z01,2025-11-29T01:28:00Z,sensor,47.3,sports
OBS006195,Z12,2025-11-13T14:11:00Z,report,57.7,traffic
OBS006196,Z09,2025-10-10T19:38:00Z,sensor,68.9,music
OBS006197,Z11,2025-10-16T08:05:00Z,sensor,61.9,event
OBS006198,Z05,2025-11-23T01:23:00Z,sensor,35.7,other
OBS006199,Z08,2025-10-14T04:28:00Z,sensor,43.2,machinery
OBS006200,Z07,2025-10-05T13:39:00Z,sensor,63.2,traffic
OBS006201,Z08,2025-11-14T07:21:00Z,sensor,61.3,traffic
OBS006202,Z01,2025-10-26T08:37:00Z,report,60.4,voices
OBS006203,Z09,2025-11-27T23:06:00Z,sensor,62.1,music
OBS006204,Z01,2025-11-10T23:11:00Z,sensor,52.1,other
OBS006205,Z03,2025-10-06T16:42:00Z,sensor,61.0,event
OBS006206,Z08,2025-11-29T17:09:00Z,sensor,73.9,voices
OBS006207,Z12,2025-10-17T06:56:00Z,sensor,54.8,event
OBS006208,Z11,2025-10-22T05:51:00Z,sensor,45.6,sports
OBS006209,Z01,2025-10-26T08:13:00Z,sensor,49.3,construction
OBS006210,Z01,2025-10-04T05:27:00Z,sensor,44.9,traffic
OBS006211,Z06,2025-11-01T06:43:00Z,sensor,61.3,voices
OBS006212,Z05,2025-10-08T18:27:00Z,sensor,69.5,construction
OBS006213,Z11,2025-10-26T06:16:00Z,sensor,59.0,other
OBS006214,Z06,2025-10-23T02:16:00Z,report,48.4,voices
OBS006215,Z03,2025-11-18T16:32:00Z,sensor,56.6,sports
OBS006216,Z10,2025-11-20T14:23:00Z,sensor,55.6,music
OBS006217,Z12,2025-10-10T15:57:00Z,sensor,64.2,event
OBS006218,Z10,2025-10-24T02:13:00Z,sensor,34.6,voices
OBS006219,Z06,2025-10-24T12:30:00Z,report,64.2,traffic
OBS006220,Z02,2025-10-10T12:55:00Z,sensor,59.2,music
OBS006221,Z08,2025-11-20T07:15:00Z,sensor,57.2,music
OBS006222,Z12,2025-11-14T13:19:00Z,sensor,59.8,music
OBS006223,Z06,2025-10-12T23:51:00Z,sensor,50.0,machinery
OBS006224,Z04,2025-10-24T02:29:00Z,sensor,45.5,traffic
OBS006225,Z04,2025-10-07T15:58:00Z,report,62.9,event
OBS006226,Z11,2025-11-09T13:50:00Z,sensor,60.4,sports
OBS006227,Z07,2025-10-08T15:30:00Z,sensor,59.4,voices
OBS006228,Z03,2025-12-02T02:43:00Z,sensor,43.5,machinery
OBS006229,Z11,2025-11-19T04:23:00Z,sensor,47.9,voices
OBS006230,Z03,2025-10-25T14:02:00Z,sensor,50.5,music
OBS006231,Z06,2025-11-06T10:47:00Z,sensor,67.3,machinery
OBS006232,Z09,2025-11-27T09:56:00Z,report,66.6,construction
OBS006233,Z01,2025-11-04T21:47:00Z,sensor,67.9,music
OBS006234,Z05,2025-10-11T23:50:00Z,report,55.9,construction
OBS006235,Z01,2025-10-24T20:35:00Z,report,70.8,traffic
OBS006236,Z01,2025-11-23T02:50:00Z,sensor,42.9,event
OBS006237,Z03,2025-11-10T14:03:00Z,report,51.3,traffic
OBS006238,Z03,2025-11-10T23:53:00Z,sensor,49.0,traffic
OBS006239,Z04,2025-11-24T14:38:00Z,sensor,59.5,event
OBS006240,Z03,2025-11-26T07:41:00Z,sensor,48.5,sports
OBS006241,Z06,2025-11-27T22:43:00Z,sensor,54.0,voices
OBS006242,Z12,2025-10-06T23:24:00Z,report,44.0,other
OBS006243,Z04,2025-11-04T06:43:00Z,report,52.7,music
OBS006244,Z08,2025-11-16T15:39:00Z,sensor,61.7,traffic
OBS006245,Z01,2025-11-17T16:28:00Z,sensor,58.4,event
OBS006246,Z08,2025-11-08T05:21:00Z,sensor,45.3,sports
OBS006247,Z11,2025-10-11T12:10:00Z,sensor,62.4,event
OBS006248,Z01,2025-11-20T05:41:00Z,sensor,41.4,sports
OBS006249,Z11,2025-11-15T08:48:00Z,report,65.8,traffic
OBS006250,Z01,2025-10-06T10:14:00Z,sensor,67.8,event
OBS006251,Z07,2025-10-30T05:16:00Z,sensor,37.1,event
OBS006252,Z01,2025-10-11T23:03:00Z,sensor,55.3,construction
OBS006253,Z09,2025-10-22T06:15:00Z,report,59.8,construction
OBS006254,Z08,2025-10-02T03:20:00Z,sensor,47.8,construction
OBS006255,Z01,2025-10-26T05:17:00Z,sensor,40.0,music
OBS006256,Z02,2025-11-04T15:24:00Z,report,59.0,machinery
OBS006257,Z02,2025-11-09T00:48:00Z,sensor,41.5,other
OBS006258,Z02,2025-11-11T19:11:00Z,report,63.9,music
OBS006259,Z06,2025-11-22T16:28:00Z,sensor,61.8,construction
OBS006260,Z04,2025-10-14T13:46:00Z,sensor,57.5,machinery
OBS006261,Z08,2025-10-08T14:10:00Z,sensor,65.5,traffic
OBS006262,Z01,2025-11-23T15:31:00Z,sensor,59.3,music
OBS006263,Z10,2025-10-10T20:47:00Z,report,59.9,sports
OBS006264,Z04,2025-12-01T09:50:00Z,sensor,57.3,music
OBS006265,Z10,2025-11-23T01:55:00Z,sensor,51.4,event
OBS006266,Z11,2025-11-01T13:19:00Z,report,66.2,traffic
OBS006267,Z05,2025-12-01T19:54:00Z,sensor,64.2,event
OBS006268,Z09,2025-10-07T03:14:00Z,sensor,47.5,machinery
OBS006269,Z05,2025-10-20T02:14:00Z,report,38.7,construction
OBS006270,Z11,2025-11-10T04:59:00Z,report,38.6,event
OBS006271,Z03,2025-10-23T01:12:00Z,sensor,38.6,traffic
OBS006272,Z11,2025-11-28T11:41:00Z,report,66.9,other
OBS006273,Z04,2025-10-05T03:13:00Z,sensor,37.3,traffic
OBS006274,Z10,2025-11-04T14:42:00Z,sensor,57.4,traffic
OBS006275,Z07,2025-11-07T05:23:00Z,sensor,40.4,voices
OBS006276,Z01,2025-11-11T02:55:00Z,sensor,47.5,traffic
OBS006277,Z11,2025-10-17T02:34:00Z,report,53.0,other
OBS006278,Z06,2025-10-23T23:13:00Z,sensor,57.9,event
OBS006279,Z08,2025-11-23T03:38:00Z,sensor,46.9,voices
OBS006280,Z01,2025-10-13T06:45:00Z,sensor,60.1,traffic
OBS006281,Z08,2025-11-22T02:13:00Z,sensor,40.9,voices
OBS006282,Z07,2025-11-05T10:44:00Z,report,61.1,other
OBS006283,Z01,2025-11-18T00:25:00Z,sensor,38.5,traffic
OBS006284,Z09,2025-11-14T22:58:00Z,sensor,66.4,music
OBS006285,Z11,2025-10-14T01:45:00Z,sensor,42.4,event
OBS006286,Z03,2025-11-05T20:02:00Z,sensor,62.5,traffic
OBS006287,Z02,2025-11-24T15:59:00Z,sensor,53.8,voices
OBS006288,Z07,2025-10-28T05:21:00Z,sensor,46.0,music
OBS006289,Z11,2025-11-30T21:29:00Z,sensor,69.0,sports
OBS006290,Z03,2025-10-29T11:44:00Z,report,57.1,machinery
OBS006291,Z01,2025-10-09T23:53:00Z,report,52.8,construction
OBS006292,Z10,2025-10-25T12:49:00Z,report,61.7,traffic
OBS006293,Z03,2025-11-29T22:58:00Z,sensor,50.5,sports
OBS006294,Z06,2025-10-21T03:25:00Z,report,50.8,machinery
OBS006295,Z03,2025-11-24T16:33:00Z,report,43.7,other
OBS006296,Z05,2025-11-25T12:27:00Z,sensor,64.7,event
OBS006297,Z09,2025-10-23T01:28:00Z,sensor,48.5,event
OBS006298,Z07,2025-10-06T05:53:00Z,sensor,52.0,traffic
OBS006299,Z02,2025-11-15T15:31:00Z,report,63.3,event
OBS006300,Z01,2025-10-20T15:00:00Z,sensor,60.1,event
OBS006301,Z07,2025-11-19T07:46:00Z,report,58.5,voices
OBS006302,Z04,2025-10-28T21:17:00Z,sensor,65.1,voices
OBS006303,Z11,2025-10-31T13:43:00Z,report,64.7,construction
OBS006304,Z07,2025-11-19T00:11:00Z,sensor,45.0,other
OBS006305,Z06,2025-10-25T02:08:00Z,sensor,45.9,traffic
OBS006306,Z07,2025-10-28T22:00:00Z,sensor,56.2,traffic
OBS006307,Z04,2025-10-24T16:47:00Z,sensor,54.8,construction
OBS006308,Z03,2025-10-24T03:25:00Z,report,40.6,other
OBS006309,Z12,2025-11-03T03:13:00Z,report,42.4,traffic
OBS006310,Z05,2025-11-20T22:54:00Z,report,53.1,traffic
OBS006311,Z03,2025-10-23T18:59:00Z,sensor,61.2,sports
OBS006312,Z03,2025-11-03T00:40:00Z,sensor,37.8,traffic
OBS006313,Z04,2025-11-12T06:08:00Z,sensor,53.4,traffic
OBS006314,Z08,2025-10-17T23:23:00Z,sensor,50.1,traffic
OBS006315,Z02,2025-10-18T11:36:00Z,sensor,55.9,traffic
OBS006316,Z04,2025-11-28T19:19:00Z,sensor,62.1,voices
OBS006317,Z11,2025-11-15T13:59:00Z,sensor,65.9,other
OBS006318,Z03,2025-11-06T08:42:00Z,report,46.8,other
OBS006319,Z07,2025-11-10T19:21:00Z,sensor,72.2,traffic
OBS006320,Z02,2025-10-02T20:18:00Z,report,77.4,voices
OBS006321,Z01,2025-11-08T22:34:00Z,sensor,45.1,traffic
OBS006322,Z10,2025-11-02T02:22:00Z,sensor,41.5,traffic
OBS006323,Z01,2025-11-04T09:10:00Z,sensor,56.3,traffic
OBS006324,Z06,2025-10-23T15:26:00Z,sensor,63.0,music
OBS006325,Z03,2025-10-06T03:11:00Z,report,41.4,traffic
OBS006326,Z07,2025-10-13T04:19:00Z,report,45.4,voices
OBS006327,Z08,2025-11-29T21:31:00Z,report,69.9,sports
OBS006328,Z05,2025-10-26T17:57:00Z,sensor,64.5,traffic
OBS006329,Z05,2025-10-30T09:37:00Z,report,59.5,music
OBS006330,Z12,2025-10-04T07:41:00Z,report,55.5,traffic
OBS006331,Z02,2025-10-03T08:48:00Z,sensor,52.7,other
OBS006332,Z08,2025-11-15T04:22:00Z,sensor,41.8,event
OBS006333,Z10,2025-11-03T21:35:00Z,sensor,69.6,construction
OBS006334,Z01,2025-11-02T01:09:00Z,sensor,36.5,event
OBS006335,Z10,2025-10-16T07:36:00Z,report,62.6,machinery
OBS006336,Z09,2025-11-16T22:03:00Z,report,60.6,sports
OBS006337,Z01,2025-10-11T14:22:00Z,sensor,66.7,music
OBS006338,Z01,2025-10-12T23:10:00Z,sensor,54.2,construction
OBS006339,Z01,2025-10-30T00:35:00Z,sensor,47.5,event
OBS006340,Z07,2025-10-19T00:51:00Z,sensor,48.6,music
OBS006341,Z04,2025-10-16T14:09:00Z,sensor,57.4,construction
OBS006342,Z12,2025-11-10T15:35:00Z,sensor,54.3,traffic
OBS006343,Z07,2025-11-11T00:16:00Z,sensor,53.3,construction
OBS006344,Z05,2025-11-21T22:40:00Z,sensor,53.0,sports
OBS006345,Z12,2025-10-27T07:34:00Z,sensor,47.6,event
OBS006346,Z07,2025-10-05T14:30:00Z,sensor,63.0,machinery
OBS006347,Z10,2025-10-18T05:47:00Z,sensor,45.8,traffic
OBS006348,Z07,2025-12-01T17:46:00Z,sensor,69.7,other
OBS006349,Z04,2025-11-07T13:32:00Z,sensor,55.7,other
OBS006350,Z02,2025-11-14T17:07:00Z,sensor,63.3,other
OBS006351,Z08,2025-10-01T11:07:00Z,sensor,63.6,traffic
OBS006352,Z02,2025-11-02T15:31:00Z,sensor,54.7,voices
OBS006353,Z09,2025-10-03T08:44:00Z,report,60.3,traffic
OBS006354,Z05,2025-11-05T20:40:00Z,sensor,68.3,other
OBS006355,Z09,2025-11-28T00:12:00Z,sensor,54.2,traffic
OBS006356,Z09,2025-12-01T00:14:00Z,sensor,56.8,traffic
OBS006357,Z08,2025-11-04T01:18:00Z,sensor,44.9,sports
OBS006358,Z08,2025-10-29T20:48:00Z,sensor,67.9,event
OBS006359,Z04,2025-11-29T12:51:00Z,sensor,54.3,traffic
OBS006360,Z04,2025-11-12T10:29:00Z,sensor,63.2,machinery
OBS006361,Z02,2025-10-05T02:07:00Z,sensor,44.0,sports
OBS006362,Z04,2025-10-30T08:10:00Z,sensor,53.2,music
OBS006363,Z04,2025-10-16T03:15:00Z,sensor,46.1,traffic
OBS006364,Z06,2025-10-30T14:20:00Z,report,61.4,other
OBS006365,Z03,2025-10-29T16:39:00Z,sensor,57.1,machinery
OBS006366,Z02,2025-11-06T16:12:00Z,sensor,61.4,machinery
OBS006367,Z08,2025-10-23T11:26:00Z,report,58.4,traffic
OBS006368,Z02,2025-10-11T08:22:00Z,sensor,55.1,event
OBS006369,Z08,2025-11-01T17:37:00Z,sensor,57.3,sports
OBS006370,Z07,2025-11-22T07:16:00Z,sensor,56.5,construction
OBS006371,Z03,2025-11-11T19:59:00Z,sensor,63.4,other
OBS006372,Z06,2025-10-22T07:36:00Z,sensor,53.6,sports
OBS006373,Z06,2025-11-28T22:30:00Z,sensor,55.4,traffic
OBS006374,Z10,2025-11-27T11:15:00Z,sensor,62.5,sports
OBS006375,Z05,2025-10-14T04:32:00Z,sensor,46.1,traffic
OBS006376,Z08,2025-10-03T11:35:00Z,sensor,56.7,machinery
OBS006377,Z11,2025-11-16T16:51:00Z,sensor,61.3,construction
OBS006378,Z12,2025-11-22T03:20:00Z,sensor,32.1,construction
OBS006379,Z05,2025-11-30T23:24:00Z,report,55.9,traffic
OBS006380,Z07,2025-11-26T01:25:00Z,sensor,55.8,other
OBS006381,Z06,2025-11-07T20:00:00Z,sensor,63.5,construction
OBS006382,Z11,2025-11-03T09:26:00Z,sensor,70.4,traffic
OBS006383,Z07,2025-10-02T18:05:00Z,sensor,73.5,sports
OBS006384,Z09,2025-10-16T12:56:00Z,sensor,68.8,traffic
OBS006385,Z03,2025-10-29T22:56:00Z,sensor,54.4,voices
OBS006386,Z10,2025-11-09T14:17:00Z,sensor,57.3,machinery
OBS006387,Z07,2025-11-05T02:33:00Z,sensor,38.7,music
OBS006388,Z10,2025-11-16T18:51:00Z,sensor,56.9,traffic
OBS006389,Z03,2025-10-18T15:00:00Z,sensor,62.3,sports
OBS006390,Z02,2025-11-05T14:12:00Z,sensor,71.8,event
OBS006391,Z12,2025-10-06T13:16:00Z,sensor,52.5,sports
OBS006392,Z07,2025-10-27T01:27:00Z,report,48.4,voices
OBS006393,Z04,2025-11-17T06:14:00Z,report,44.3,music
OBS006394,Z01,2025-11-13T16:25:00Z,sensor,58.3,traffic
OBS006395,Z06,2025-12-02T09:51:00Z,sensor,66.1,traffic
OBS006396,Z11,2025-10-18T12:10:00Z,sensor,60.8,construction
OBS006397,Z06,2025-11-01T09:15:00Z,sensor,61.4,event
OBS006398,Z06,2025-10-21T18:14:00Z,sensor,68.3,sports
OBS006399,Z02,2025-10-28T18:11:00Z,report,76.7,traffic
OBS006400,Z01,2025-11-23T23:42:00Z,report,52.4,traffic
OBS006401,Z03,2025-11-13T02:31:00Z,sensor,43.5,event
OBS006402,Z12,2025-11-25T14:15:00Z,report,57.4,music
OBS006403,Z02,2025-10-13T19:42:00Z,sensor,67.3,traffic
OBS006404,Z06,2025-11-25T00:31:00Z,report,42.9,sports
OBS006405,Z12,2025-10-04T18:21:00Z,report,57.0,construction
OBS006406,Z06,2025-11-25T23:33:00Z,report,60.3,traffic
OBS006407,Z05,2025-10-21T17:33:00Z,report,69.7,construction
OBS006408,Z10,2025-10-20T19:39:00Z,sensor,65.9,event
OBS006409,Z10,2025-11-02T06:16:00Z,sensor,54.2,traffic
OBS006410,Z05,2025-11-29T06:19:00Z,report,57.4,event
OBS006411,Z09,2025-10-04T00:14:00Z,sensor,44.8,music
OBS006412,Z05,2025-10-23T04:34:00Z,sensor,43.9,event
OBS006413,Z10,2025-11-23T23:08:00Z,report,57.6,traffic
OBS006414,Z06,2025-10-25T22:50:00Z,report,55.1,event
OBS006415,Z11,2025-10-13T13:07:00Z,sensor,67.6,traffic
OBS006416,Z04,2025-10-27T18:17:00Z,report,57.4,event
OBS006417,Z10,2025-10-25T06:57:00Z,sensor,51.3,voices
OBS006418,Z01,2025-11-27T16:06:00Z,sensor,68.4,traffic
OBS006419,Z04,2025-11-18T00:02:00Z,sensor,37.9,music
OBS006420,Z02,2025-11-01T19:44:00Z,sensor,67.0,sports
OBS006421,Z10,2025-12-02T06:24:00Z,sensor,49.3,other
OBS006422,Z03,2025-10-30T07:29:00Z,sensor,58.7,sports
OBS006423,Z07,2025-10-04T16:03:00Z,sensor,61.6,traffic
OBS006424,Z07,2025-10-17T12:33:00Z,sensor,62.7,voices
OBS006425,Z01,2025-10-28T11:20:00Z,sensor,59.3,machinery
OBS006426,Z08,2025-10-10T21:14:00Z,sensor,66.0,music
OBS006427,Z07,2025-11-29T16:43:00Z,sensor,67.6,music
OBS006428,Z01,2025-11-18T07:28:00Z,sensor,53.2,traffic
OBS006429,Z08,2025-10-17T21:39:00Z,sensor,70.7,event
OBS006430,Z02,2025-11-07T05:17:00Z,sensor,45.4,machinery
OBS006431,Z08,2025-11-15T10:49:00Z,sensor,62.2,construction
OBS006432,Z03,2025-11-29T07:12:00Z,sensor,48.2,music
OBS006433,Z10,2025-11-25T13:01:00Z,sensor,58.4,machinery
OBS006434,Z07,2025-11-02T10:58:00Z,sensor,66.7,traffic
OBS006435,Z06,2025-11-18T19:16:00Z,sensor,67.2,other
OBS006436,Z05,2025-11-05T09:57:00Z,report,68.4,voices
OBS006437,Z11,2025-11-04T19:41:00Z,sensor,75.6,traffic
OBS006438,Z10,2025-10-08T05:29:00Z,sensor,37.9,traffic
OBS006439,Z11,2025-10-08T22:43:00Z,sensor,57.6,sports
OBS006440,Z02,2025-11-03T08:39:00Z,sensor,56.0,traffic
OBS006441,Z02,2025-10-17T22:31:00Z,sensor,57.0,event
OBS006442,Z12,2025-10-02T07:48:00Z,sensor,50.5,construction
OBS006443,Z01,2025-11-15T12:55:00Z,sensor,63.8,traffic
OBS006444,Z09,2025-10-03T01:07:00Z,sensor,47.4,event
OBS006445,Z11,2025-11-07T12:03:00Z,sensor,66.1,sports
OBS006446,Z08,2025-11-03T23:15:00Z,sensor,46.7,event
OBS006447,Z08,2025-12-01T00:50:00Z,sensor,41.3,voices
OBS006448,Z01,2025-10-31T12:07:00Z,report,57.3,music
OBS006449,Z05,2025-10-05T00:09:00Z,sensor,42.9,voices
OBS006450,Z12,2025-11-04T18:09:00Z,report,65.6,construction
OBS006451,Z06,2025-11-22T23:44:00Z,sensor,60.0,machinery
OBS006452,Z02,2025-12-02T19:14:00Z,sensor,62.7,traffic
OBS006453,Z10,2025-10-28T02:40:00Z,sensor,39.7,event
OBS006454,Z05,2025-10-21T04:17:00Z,sensor,45.7,machinery
OBS006455,Z06,2025-11-27T02:51:00Z,sensor,53.8,traffic
OBS006456,Z09,2025-10-13T01:09:00Z,sensor,48.3,traffic
OBS006457,Z10,2025-11-08T18:31:00Z,sensor,56.1,traffic
OBS006458,Z01,2025-10-26T13:26:00Z,report,60.3,machinery
OBS006459,Z10,2025-10-03T14:06:00Z,report,50.8,construction
OBS006460,Z03,2025-10-22T21:06:00Z,report,61.6,construction
OBS006461,Z12,2025-10-17T17:01:00Z,report,59.0,construction
OBS006462,Z09,2025-11-13T05:22:00Z,sensor,53.3,machinery
OBS006463,Z01,2025-11-29T18:34:00Z,sensor,73.9,sports
OBS006464,Z01,2025-10-17T21:17:00Z,sensor,70.5,event
OBS006465,Z01,2025-11-21T02:56:00Z,sensor,42.2,traffic
OBS006466,Z07,2025-10-04T11:42:00Z,report,75.5,traffic
OBS006467,Z05,2025-11-03T21:38:00Z,report,71.4,traffic
OBS006468,Z06,2025-10-05T10:40:00Z,sensor,66.9,other
OBS006469,Z08,2025-11-28T20:15:00Z,report,65.1,music
OBS006470,Z02,2025-11-18T06:43:00Z,sensor,57.0,voices
OBS006471,Z02,2025-11-11T10:49:00Z,sensor,62.2,voices
OBS006472,Z03,2025-11-21T21:43:00Z,report,68.4,traffic
OBS006473,Z03,2025-11-10T19:02:00Z,sensor,62.7,other
OBS006474,Z03,2025-12-01T01:02:00Z,sensor,44.3,voices
OBS006475,Z04,2025-11-14T23:30:00Z,report,47.1,traffic
OBS006476,Z03,2025-11-28T06:05:00Z,report,54.7,other
OBS006477,Z02,2025-11-02T13:54:00Z,sensor,59.5,traffic
OBS006478,Z09,2025-10-08T09:00:00Z,report,70.1,traffic
OBS006479,Z06,2025-11-03T06:36:00Z,sensor,64.0,sports
OBS006480,Z03,2025-10-08T23:49:00Z,sensor,50.1,other
OBS006481,Z09,2025-11-07T07:51:00Z,sensor,62.1,construction
OBS006482,Z04,2025-10-31T09:31:00Z,report,63.7,sports
OBS006483,Z04,2025-11-09T05:20:00Z,sensor,38.6,traffic
OBS006484,Z08,2025-10-01T15:11:00Z,sensor,57.9,music
OBS006485,Z07,2025-10-13T06:35:00Z,sensor,61.2,traffic
OBS006486,Z07,2025-10-31T22:53:00Z,sensor,56.6,music
OBS006487,Z10,2025-11-29T21:09:00Z,sensor,61.0,other
OBS006488,Z07,2025-10-25T04:01:00Z,sensor,46.8,traffic
OBS006489,Z10,2025-10-27T17:39:00Z,sensor,66.7,traffic
OBS006490,Z11,2025-11-15T00:37:00Z,report,41.6,voices
OBS006491,Z05,2025-11-08T00:56:00Z,sensor,43.4,sports
OBS006492,Z07,2025-10-19T19:58:00Z,sensor,68.8,traffic
OBS006493,Z04,2025-10-26T21:09:00Z,sensor,63.1,construction
OBS006494,Z08,2025-10-14T17:09:00Z,sensor,70.3,traffic
OBS006495,Z09,2025-11-30T20:37:00Z,report,71.2,voices
OBS006496,Z12,2025-10-09T05:31:00Z,sensor,44.7,voices
OBS006497,Z03,2025-10-24T10:13:00Z,report,58.8,event
OBS006498,Z07,2025-10-02T15:04:00Z,sensor,64.2,other
OBS006499,Z12,2025-10-14T23:19:00Z,report,41.4,construction
OBS006500,Z10,2025-11-19T04:04:00Z,sensor,34.4,machinery
OBS006501,Z09,2025-10-13T16:10:00Z,report,70.8,traffic
OBS006502,Z01,2025-10-06T01:03:00Z,sensor,40.3,machinery
OBS006503,Z02,2025-10-30T21:22:00Z,sensor,66.8,machinery
OBS006504,Z07,2025-10-01T15:04:00Z,sensor,63.8,traffic
OBS006505,Z02,2025-10-06T08:09:00Z,sensor,60.7,traffic
OBS006506,Z07,2025-11-20T21:07:00Z,report,71.3,sports
OBS006507,Z01,2025-11-18T14:28:00Z,report,62.8,voices
OBS006508,Z03,2025-11-27T15:41:00Z,sensor,55.9,traffic
OBS006509,Z05,2025-11-23T20:01:00Z,sensor,69.7,voices
OBS006510,Z12,2025-11-13T00:57:00Z,sensor,32.2,sports
OBS006511,Z11,2025-10-04T07:07:00Z,sensor,56.5,traffic
OBS006512,Z06,2025-11-19T07:40:00Z,report,60.5,event
OBS006513,Z09,2025-11-23T06:24:00Z,sensor,57.8,machinery
OBS006514,Z09,2025-11-20T08:12:00Z,sensor,63.1,music
OBS006515,Z03,2025-11-02T00:49:00Z,sensor,43.2,sports
OBS006516,Z08,2025-10-15T16:08:00Z,report,57.3,music
OBS006517,Z04,2025-11-23T06:08:00Z,sensor,51.4,other
OBS006518,Z07,2025-11-15T19:28:00Z,report,66.0,other
OBS006519,Z06,2025-12-01T18:54:00Z,sensor,76.2,other
OBS006520,Z08,2025-10-10T19:24:00Z,report,63.4,music
OBS006521,Z06,2025-10-15T05:12:00Z,report,48.0,traffic
OBS006522,Z04,2025-10-14T08:14:00Z,sensor,44.9,other
OBS006523,Z02,2025-11-19T22:19:00Z,sensor,57.4,other
OBS006524,Z07,2025-10-12T18:36:00Z,sensor,70.7,sports
OBS006525,Z11,2025-10-05T04:47:00Z,report,40.2,traffic
OBS006526,Z11,2025-12-02T21:49:00Z,sensor,70.3,traffic
OBS006527,Z04,2025-10-02T13:31:00Z,sensor,54.2,other
OBS006528,Z09,2025-11-22T14:53:00Z,sensor,60.0,event
OBS006529,Z09,2025-10-24T00:26:00Z,sensor,45.6,voices
