obs_id,zone_id,timestamp,source,value_db,category_tag
O04112,Z12,2023-02-07 03:17:00,sensor,52.23,music
O04113,Z02,2023-02-22 09:03:00,report,75.59,other
O04114,Z10,2023-01-13 07:50:00,sensor,44.7,music
O04115,Z02,2023-01-20 10:56:00,report,76.3,construction
O04116,Z12,2023-02-21 01:28:00,report,56.27,construction
O04117,Z11,2023-02-19 14:14:00,sensor,57.57,traffic
O04118,Z01,2023-02-04 20:43:00,sensor,41.1,music
O04119,Z09,2023-02-22 11:58:00,sensor,55.45,construction
O04120,Z02,2023-01-06 11:46:00,report,49.6,traffic
O04121,Z09,2023-01-18 10:10:00,sensor,53.92,event
O04122,Z11,2023-01-18 23:57:00,sensor,58.63,music
O04123,Z09,2023-02-21 14:16:00,report,69.58,music
O04124,Z01,2023-01-08 15:12:00,sensor,62.08,traffic
O04125,Z12,2023-02-03 13:50:00,report,63.08,construction
O04126,Z04,2023-01-29 14:28:00,sensor,49.04,other
O04127,Z07,2023-01-26 21:20:00,report,51.19,construction
O04128,Z04,2023-01-30 00:07:00,report,77.99,traffic
O04129,Z11,2023-02-22 01:59:00,report,52.65,construction
O04130,Z08,2023-02-04 02:01:00,report,76.56,event
O04131,Z11,2023-02-03 21:02:00,sensor,57.57,traffic
O04132,Z03,2023-01-31 21:11:00,sensor,60.02,traffic
O04133,Z05,2023-01-12 10:29:00,sensor,70.7,traffic
O04134,Z07,2023-01-02 19:19:00,sensor,72.72,other
O04135,Z12,2023-02-20 03:49:00,sensor,58.89,music
O04136,Z09,2023-02-21 20:44:00,sensor,56.12,music
O04137,Z03,2023-01-03 06:07:00,sensor,59.44,music
O04138,Z10,2023-01-23 11:45:00,sensor,63.38,other
O04139,Z07,2023-01-12 23:01:00,sensor,68.91,other
O04140,Z12,2023-02-10 15:50:00,sensor,60.04,event
O04141,Z03,2023-02-16 11:39:00,report,66.19,construction
O04142,Z04,2023-01-10 05:09:00,report,76.38,construction
O04143,Z12,2023-02-09 06:57:00,sensor,63.81,traffic
O04144,Z05,2023-01-24 15:44:00,sensor,63.12,event
O04145,Z04,2023-01-09 07:27:00,report,44.81,traffic
O04146,Z09,2023-01-23 01:30:00,report,33.69,traffic
O04147,Z01,2023-02-05 14:02:00,sensor,63.88,music
O04148,Z10,2023-02-01 03:48:00,sensor,59.05,construction
O04149,Z07,2023-01-03 03:00:00,report,54.85,traffic
O04150,Z03,2023-01-26 03:22:00,sensor,62.44,other
O04151,Z11,2023-02-05 20:11:00,sensor,59.4,music
O04152,Z11,2023-02-20 20:27:00,report,71.28,other
O04153,Z05,2023-02-19 12:30:00,sensor,60.86,event
O04154,Z08,2023-02-18 08:08:00,sensor,52.53,construction
O04155,Z04,2023-02-14 04:09:00,sensor,69.9,other
O04156,Z01,2023-02-10 03:48:00,report,57.83,event
O04157,Z03,2023-01-23 17:42:00,sensor,65.27,construction
O04158,Z03,2023-02-16 11:25:00,sensor,55.23,music
O04159,Z03,2023-02-22 19:21:00,sensor,53.5,event
O04160,Z11,2023-01-04 12:15:00,report,60.84,construction
O04161,Z02,2023-02-24 20:07:00,sensor,60.13,event
O04162,Z07,2023-02-13 15:17:00,sensor,64.8,construction
O04163,Z01,2023-02-01 21:20:00,sensor,57.31,other
O04164,Z05,2023-02-19 03:41:00,report,41.64,construction
O04165,Z01,2023-02-12 02:14:00,report,55.67,construction
O04166,Z07,2023-02-12 01:32:00,report,67.94,music
O04167,Z04,2023-02-06 23:30:00,report,57.03,music
O04168,Z02,2023-01-21 23:17:00,report,57.54,traffic
O04169,Z06,2023-01-21 08:36:00,sensor,69.86,construction
O04170,Z11,2023-02-12 02:23:00,sensor,52.88,music
O04171,Z12,2023-01-18 02:04:00,report,44.57,event
O04172,Z07,2023-01-18 00:36:00,sensor,58.39,other
O04173,Z12,2023-01-25 18:13:00,report,55.16,music
O04174,Z09,2023-02-01 11:51:00,sensor,50.34,traffic
O04175,Z08,2023-02-21 00:51:00,sensor,58.25,traffic
O04176,Z05,2023-01-11 13:10:00,sensor,64.92,traffic
O04177,Z10,2023-02-25 20:31:00,sensor,59.91,construction
O04178,Z12,2023-02-12 02:09:00,report,63.07,traffic
O04179,Z04,2023-02-06 07:48:00,report,78.13,other
O04180,Z07,2023-01-30 17:36:00,report,56.57,music
O04181,Z01,2023-02-06 16:30:00,sensor,62.78,traffic
O04182,Z03,2023-01-28 15:57:00,report,54.91,construction
O04183,Z02,2023-02-21 19:49:00,sensor,51.54,construction
O04184,Z08,2023-02-11 12:43:00,sensor,54.15,music
O04185,Z06,2023-02-14 18:33:00,report,55.21,other
O04186,Z07,2023-01-23 07:53:00,sensor,63.59,other
O04187,Z12,2023-02-14 09:12:00,sensor,83.49,other
O04188,Z02,2023-02-10 12:21:00,report,52.84,construction
O04189,Z01,2023-02-02 21:46:00,report,55.83,construction
O04190,Z04,2023-01-08 04:02:00,sensor,59.37,traffic
O04191,Z10,2023-01-05 11:53:00,sensor,63.96,event
O04192,Z08,2023-02-21 12:17:00,report,62.64,other
O04193,Z11,2023-01-30 09:30:00,sensor,72.84,traffic
O04194,Z01,2023-01-09 13:35:00,report,35.74,music
O04195,Z05,2023-01-20 17:42:00,report,36.13,music
O04196,Z07,2023-01-20 18:28:00,report,55.04,event
O04197,Z02,2023-01-27 06:24:00,report,70.97,music
O04198,Z12,2023-01-03 08:54:00,report,44.34,traffic
O04199,Z01,2023-01-27 07:22:00,report,29.92,construction
O04200,Z08,2023-01-13 01:37:00,report,65.71,event
O04201,Z10,2023-01-28 19:11:00,report,62.44,music
O04202,Z02,2023-01-08 20:36:00,report,49.1,construction
O04203,Z10,2023-02-14 12:14:00,report,50.14,construction
O04204,Z01,2023-02-14 11:37:00,report,50.3,traffic
O04205,Z03,2023-01-24 11:07:00,sensor,61.11,other
O04206,Z03,2023-01-30 13:43:00,sensor,53.74,music
O04207,Z05,2023-01-16 02:54:00,report,64.94,other
O04208,Z05,2023-02-03 19:54:00,report,31.45,other
O04209,Z07,2023-01-23 09:26:00,report,51.43,construction
O04210,Z05,2023-01-22 08:55:00,report,48.74,construction
O04211,Z05,2023-02-15 08:50:00,sensor,57.44,event
O04212,Z10,2023-01-08 12:36:00,sensor,54.62,other
O04213,Z04,2023-02-23 22:54:00,report,67.98,event
O04214,Z10,2023-01-29 09:14:00,report,41.41,music
O04215,Z05,2023-01-02 16:48:00,sensor,60.45,construction
O04216,Z04,2023-01-04 18:21:00,report,65.58,construction
O04217,Z10,2023-02-16 15:46:00,sensor,78.57,other
O04218,Z11,2023-02-22 17:41:00,report,55.18,traffic
O04219,Z04,2023-01-11 03:00:00,report,63.24,construction
O04220,Z01,2023-02-14 05:07:00,report,41.96,traffic
O04221,Z08,2023-01-21 09:57:00,report,36.08,construction
O04222,Z05,2023-02-10 22:50:00,report,68.45,event
O04223,Z06,2023-01-31 18:08:00,sensor,59.94,traffic
O04224,Z04,2023-01-01 01:19:00,report,71.79,other
O04225,Z07,2023-02-24 09:24:00,sensor,46.27,construction
O04226,Z12,2023-02-09 07:36:00,sensor,65.2,traffic
O04227,Z03,2023-02-17 11:06:00,sensor,78.69,traffic
O04228,Z04,2023-02-16 14:21:00,report,64.2,event
O04229,Z09,2023-02-15 19:25:00,sensor,62.77,event
O04230,Z10,2023-01-22 20:43:00,report,60.09,traffic
O04231,Z09,2023-01-28 02:59:00,sensor,44.29,traffic
O04232,Z05,2023-02-15 11:35:00,report,73.56,construction
O04233,Z05,2023-02-14 10:25:00,report,53.89,construction
O04234,Z02,2023-01-05 07:59:00,report,65.04,traffic
O04235,Z04,2023-01-19 05:12:00,report,44.37,construction
O04236,Z11,2023-02-17 04:02:00,sensor,48.21,construction
O04237,Z05,2023-01-30 09:11:00,report,74.35,music
O04238,Z04,2023-02-11 03:01:00,report,56.53,construction
O04239,Z11,2023-01-29 22:37:00,report,74.53,other
O04240,Z12,2023-02-14 21:51:00,report,59.22,other
O04241,Z01,2023-01-03 17:50:00,report,41.58,construction
O04242,Z10,2023-02-25 08:24:00,sensor,68.92,construction
O04243,Z11,2023-01-06 20:42:00,report,54.1,music
O04244,Z05,2023-01-05 14:16:00,sensor,66.99,traffic
O04245,Z05,2023-01-14 10:03:00,sensor,60.25,construction
O04246,Z09,2023-02-20 11:03:00,sensor,44.57,construction
O04247,Z09,2023-02-09 08:27:00,report,61.64,event
O04248,Z03,2023-01-29 10:46:00,sensor,81.96,construction
O04249,Z04,2023-01-09 16:09:00,sensor,64.93,traffic
O04250,Z03,2023-01-02 04:21:00,report,59.42,other
O04251,Z02,2023-01-14 06:56:00,sensor,70.75,construction
O04252,Z01,2023-01-15 06:16:00,report,62.11,music
O04253,Z08,2023-01-05 23:44:00,sensor,62.1,music
O04254,Z08,2023-01-24 00:28:00,report,49.08,construction
O04255,Z08,2023-02-09 19:22:00,report,62.34,construction
O04256,Z12,2023-01-04 05:17:00,report,70.35,construction
O04257,Z01,2023-01-06 05:58:00,sensor,51.64,other
O04258,Z09,2023-02-19 08:52:00,report,74.24,construction
O04259,Z04,2023-01-02 06:17:00,sensor,59.08,traffic
O04260,Z03,2023-02-04 09:29:00,sensor,51.12,other
O04261,Z12,2023-02-21 00:05:00,report,69.98,construction
O04262,Z03,2023-02-12 04:18:00,sensor,57.13,event
O04263,Z01,2023-01-29 23:26:00,report,67.6,other
O04264,Z08,2023-02-16 03:53:00,report,57.08,music
O04265,Z06,2023-02-22 08:26:00,sensor,59.4,other
O04266,Z10,2023-02-25 05:59:00,report,64.94,traffic
O04267,Z07,2023-01-24 20:34:00,sensor,62.91,other
O04268,Z08,2023-01-10 21:30:00,sensor,40.04,event
O04269,Z09,2023-02-25 02:11:00,sensor,48.79,event
O04270,Z10,2023-01-03 18:50:00,report,69.29,music
O04271,Z07,2023-02-18 17:18:00,report,58.68,other
O04272,Z12,2023-02-17 04:15:00,report,54.76,construction
O04273,Z11,2023-01-13 14:36:00,sensor,46.41,construction
O04274,Z02,2023-01-09 02:05:00,sensor,49.2,traffic
O04275,Z09,2023-01-30 16:02:00,sensor,39.78,event
O04276,Z12,2023-02-05 13:51:00,sensor,58.99,traffic
O04277,Z08,2023-02-24 01:55:00,report,54.02,event
O04278,Z12,2023-01-03 20:59:00,sensor,50.33,other
O04279,Z03,2023-01-23 03:37:00,report,59.32,event
O04280,Z03,2023-02-08 10:47:00,sensor,63.64,music
O04281,Z02,2023-01-12 05:09:00,report,80.93,music
O04282,Z12,2023-01-17 07:14:00,report,44.88,construction
O04283,Z03,2023-01-02 11:54:00,report,71.59,construction
O04284,Z03,2023-01-08 12:11:00,report,69.73,event
O04285,Z11,2023-02-21 08:37:00,report,52.21,construction
O04286,Z04,2023-02-17 23:00:00,sensor,62.03,construction
O04287,Z05,2023-01-19 09:28:00,sensor,55.42,event
O04288,Z09,2023-02-23 16:31:00,report,61.86,traffic
O04289,Z05,2023-01-30 00:51:00,sensor,75.09,traffic
O04290,Z06,2023-02-09 21:24:00,report,66.06,traffic
O04291,Z10,2023-02-19 10:12:00,report,65.09,music
O04292,Z05,2023-02-09 22:57:00,sensor,55.7,music
O04293,Z07,2023-02-10 21:13:00,sensor,45.16,other
O04294,Z12,2023-01-21 13:14:00,report,57.92,construction
O04295,Z08,2023-02-01 15:20:00,sensor,72.07,construction
O04296,Z06,2023-02-06 04:01:00,report,44.73,traffic
O04297,Z07,2023-01-23 17:05:00,sensor,49.45,other
O04298,Z03,2023-01-02 20:23:00,sensor,61.26,construction
O04299,Z10,2023-01-19 03:04:00,report,50.15,music
O04300,Z04,2023-01-03 04:37:00,report,52.07,event
O04301,Z11,2023-02-14 18:25:00,sensor,55.76,music
O04302,Z04,2023-01-30 21:46:00,sensor,46.34,music
O04303,Z03,2023-02-22 19:46:00,report,50.26,construction
O04304,Z01,2023-01-28 12:04:00,report,67.03,event
O04305,Z10,2023-02-02 00:41:00,report,46.93,traffic
O04306,Z04,2023-01-14 23:06:00,sensor,44.02,other
O04307,Z01,2023-01-03 08:36:00,sensor,53.7,construction
O04308,Z02,2023-02-22 20:05:00,sensor,67.32,construction
O04309,Z02,2023-02-23 05:50:00,sensor,58.03,event
O04310,Z12,2023-01-19 16:42:00,sensor,55.35,event
O04311,Z09,2023-01-10 13:34:00,report,60.44,other
O04312,Z08,2023-01-26 09:57:00,sensor,42.54,traffic
O04313,Z10,2023-01-08 16:20:00,report,64.95,other
O04314,Z09,2023-01-04 12:19:00,report,63.83,construction
O04315,Z11,2023-01-01 01:50:00,report,55.91,construction
O04316,Z10,2023-02-02 15:28:00,report,70.06,construction
O04317,Z06,2023-02-03 10:49:00,report,48.73,music
O04318,Z05,2023-02-25 12:47:00,report,71.28,traffic
O04319,Z10,2023-01-28 23:08:00,sensor,61.54,event
O04320,Z11,2023-01-12 03:39:00,sensor,56.63,music
O04321,Z03,2023-01-12 02:12:00,sensor,59.8,traffic
O04322,Z05,2023-02-14 02:02:00,report,58.93,construction
O04323,Z10,2023-01-17 17:13:00,sensor,72.2,event
O04324,Z12,2023-02-01 16:58:00,sensor,49.23,traffic
O04325,Z08,2023-02-25 19:28:00,sensor,52.37,music
O04326,Z10,2023-02-09 19:39:00,report,70.36,other
O04327,Z12,2023-02-03 03:41:00,sensor,54.04,other
O04328,Z12,2023-01-13 03:47:00,sensor,69.01,traffic
O04329,Z04,2023-01-28 13:26:00,sensor,76.99,construction
O04330,Z12,2023-01-01 01:00:00,report,55.98,construction
O04331,Z12,2023-01-11 17:21:00,sensor,66.81,other
O04332,Z07,2023-01-13 03:00:00,report,48.46,traffic
O04333,Z06,2023-02-21 05:17:00,sensor,67.55,other
O04334,Z04,2023-02-05 22:00:00,report,61.99,other
O04335,Z12,2023-01-11 13:53:00,sensor,64.73,other
O04336,Z10,2023-01-04 01:28:00,report,53.54,other
O04337,Z12,2023-01-28 05:52:00,report,43.39,music
O04338,Z04,2023-02-24 07:11:00,sensor,65.03,other
O04339,Z10,2023-01-25 21:50:00,sensor,39.37,construction
O04340,Z08,2023-01-27 23:05:00,report,56.83,traffic
O04341,Z11,2023-02-04 12:11:00,report,69.41,music
O04342,Z02,2023-01-16 13:35:00,report,61.92,traffic
O04343,Z01,2023-01-05 06:09:00,sensor,79.48,construction
O04344,Z04,2023-02-15 19:09:00,sensor,70.25,other
O04345,Z09,2023-02-16 07:22:00,sensor,53.46,music
O04346,Z12,2023-02-08 23:54:00,sensor,60.27,other
O04347,Z08,2023-01-21 22:48:00,sensor,59.53,music
O04348,Z08,2023-02-01 12:06:00,sensor,44.18,music
O04349,Z11,2023-02-16 11:52:00,sensor,50.6,traffic
O04350,Z11,2023-02-04 16:06:00,report,54.39,construction
O04351,Z02,2023-02-09 04:29:00,report,39.64,music
O04352,Z02,2023-01-30 16:44:00,sensor,60.47,event
O04353,Z10,2023-01-27 18:54:00,sensor,57.51,other
O04354,Z12,2023-01-20 11:42:00,report,43.27,construction
O04355,Z12,2023-02-13 00:45:00,sensor,64.04,music
O04356,Z07,2023-01-24 22:52:00,report,67.16,other
O04357,Z07,2023-02-18 05:39:00,report,62.27,other
O04358,Z02,2023-01-09 10:28:00,sensor,56.76,event
O04359,Z10,2023-02-02 18:36:00,sensor,65.91,event
O04360,Z06,2023-01-15 19:17:00,report,66.8,traffic
O04361,Z08,2023-02-17 09:56:00,sensor,63.07,other
O04362,Z10,2023-01-02 14:17:00,report,51.75,construction
O04363,Z10,2023-01-27 13:37:00,report,62.77,traffic
O04364,Z08,2023-02-06 19:25:00,report,71.95,traffic
O04365,Z09,2023-01-01 17:50:00,report,54.03,event
O04366,Z11,2023-02-13 15:16:00,report,80.98,other
O04367,Z10,2023-01-19 12:17:00,sensor,54.74,other
O04368,Z04,2023-02-21 19:51:00,report,60.32,traffic
O04369,Z07,2023-01-30 07:18:00,report,53.28,other
O04370,Z11,2023-01-22 06:25:00,sensor,62.23,music
O04371,Z05,2023-02-19 18:34:00,sensor,42.58,event
O04372,Z05,2023-01-21 00:50:00,sensor,54.54,other
O04373,Z07,2023-01-01 10:10:00,sensor,49.08,traffic
O04374,Z03,2023-01-26 04:29:00,sensor,61.35,music
O04375,Z07,2023-01-19 17:38:00,sensor,69.94,traffic
O04376,Z09,2023-01-12 08:34:00,report,66.46,event
O04377,Z09,2023-01-07 07:00:00,sensor,36.28,traffic
O04378,Z06,2023-01-31 09:42:00,sensor,80.42,other
O04379,Z10,2023-02-17 15:16:00,sensor,62.95,other
O04380,Z06,2023-01-27 07:00:00,sensor,52.24,music
O04381,Z06,2023-01-01 01:00:00,sensor,61.57,traffic
O04382,Z11,2023-01-23 23:24:00,report,61.76,traffic
O04383,Z10,2023-02-25 19:22:00,sensor,53.33,traffic
O04384,Z06,2023-01-25 09:06:00,report,61.98,other
O04385,Z04,2023-02-22 14:34:00,report,53.93,music
O04386,Z08,2023-02-06 01:32:00,report,55.96,traffic
O04387,Z11,2023-01-08 16:30:00,sensor,53.14,music
O04388,Z11,2023-02-21 01:01:00,sensor,45.67,construction
O04389,Z07,2023-01-24 22:07:00,sensor,61.46,construction
O04390,Z05,2023-01-19 09:16:00,sensor,65.85,other
O04391,Z10,2023-01-03 12:30:00,report,65.15,event
O04392,Z07,2023-02-05 12:52:00,report,68.2,construction
O04393,Z05,2023-01-03 12:09:00,sensor,63.24,traffic
O04394,Z06,2023-01-23 19:38:00,report,54.67,music
O04395,Z03,2023-01-21 13:49:00,sensor,68.4,construction
O04396,Z03,2023-01-08 19:00:00,report,46.42,construction
O04397,Z04,2023-02-10 20:42:00,report,50.99,music
O04398,Z01,2023-01-17 15:19:00,report,50.36,music
O04399,Z05,2023-02-04 09:43:00,report,70.8,event
O04400,Z10,2023-01-15 19:27:00,report,69.43,construction
O04401,Z02,2023-02-24 07:34:00,sensor,64.87,event
O04402,Z01,2023-02-01 02:08:00,report,70.72,event
O04403,Z12,2023-01-23 06:06:00,sensor,51.21,other
O04404,Z01,2023-01-01 23:15:00,report,63.49,construction
O04405,Z11,2023-01-12 02:59:00,sensor,58.75,music
O04406,Z04,2023-02-19 20:09:00,report,68.47,music
O04407,Z03,2023-01-28 08:34:00,sensor,58.85,other
O04408,Z06,2023-02-05 10:45:00,report,56.15,other
O04409,Z06,2023-01-11 05:37:00,report,65.41,construction
O04410,Z11,2023-02-23 11:08:00,report,68.76,traffic
O04411,Z07,2023-01-08 16:20:00,report,53.32,event
O04412,Z10,2023-01-06 14:04:00,sensor,59.39,event
O04413,Z01,2023-02-03 20:03:00,report,49.42,event
O04414,Z10,2023-01-06 08:28:00,report,35.02,event
O04415,Z05,2023-01-31 07:48:00,report,62.0,construction
O04416,Z06,2023-02-19 04:19:00,report,66.09,other
O04417,Z12,2023-02-17 23:18:00,sensor,62.62,music
O04418,Z02,2023-01-23 18:19:00,report,40.5,construction
O04419,Z05,2023-01-19 19:13:00,sensor,56.49,event
O04420,Z04,2023-02-01 16:34:00,sensor,37.82,construction
O04421,Z04,2023-01-08 16:13:00,report,73.7,traffic
O04422,Z02,2023-02-14 06:15:00,sensor,49.14,music
O04423,Z01,2023-02-02 15:32:00,sensor,72.55,other
O04424,Z02,2023-01-23 05:30:00,report,69.46,construction
O04425,Z01,2023-01-19 17:27:00,sensor,50.99,event
O04426,Z11,2023-01-05 10:11:00,sensor,48.67,music
O04427,Z12,2023-01-20 13:20:00,sensor,63.5,event
O04428,Z12,2023-01-15 15:51:00,sensor,51.56,traffic
O04429,Z09,2023-02-06 03:22:00,report,61.02,music
O04430,Z04,2023-01-19 08:55:00,report,55.17,music
O04431,Z02,2023-02-17 15:28:00,report,42.19,construction
O04432,Z10,2023-02-21 12:37:00,sensor,37.7,event
O04433,Z04,2023-01-14 12:08:00,report,62.27,music
O04434,Z11,2023-02-20 13:16:00,report,54.38,traffic
O04435,Z10,2023-02-07 18:37:00,sensor,54.47,traffic
O04436,Z02,2023-01-04 17:38:00,report,66.96,music
O04437,Z04,2023-02-06 00:34:00,sensor,71.73,event
O04438,Z03,2023-01-07 22:05:00,report,57.27,other
O04439,Z05,2023-01-19 05:41:00,report,56.59,music
O04440,Z05,2023-02-17 16:49:00,report,65.0,other
O04441,Z11,2023-02-09 23:29:00,report,46.43,music
O04442,Z03,2023-02-05 11:52:00,report,62.23,event
O04443,Z11,2023-02-15 18:22:00,sensor,65.52,other
O04444,Z12,2023-01-08 18:03:00,sensor,66.8,construction
O04445,Z02,2023-01-29 23:37:00,report,40.63,other
O04446,Z10,2023-02-12 21:54:00,sensor,52.39,construction
O04447,Z05,2023-02-03 17:12:00,report,51.22,traffic
O04448,Z08,2023-01-01 10:48:00,report,61.0,event
O04449,Z06,2023-02-21 03:50:00,report,64.81,construction
O04450,Z07,2023-02-01 05:33:00,report,74.97,other
O04451,Z02,2023-01-06 05:46:00,sensor,55.05,traffic
O04452,Z04,2023-02-03 16:21:00,report,55.02,other
O04453,Z02,2023-02-19 02:36:00,sensor,71.5,other
O04454,Z08,2023-02-23 17:05:00,report,62.97,event
O04455,Z10,2023-01-01 00:47:00,sensor,72.68,traffic
O04456,Z08,2023-01-30 18:03:00,report,62.89,event
O04457,Z03,2023-02-05 13:59:00,report,48.43,other
O04458,Z04,2023-01-15 11:05:00,report,46.67,other
O04459,Z09,2023-02-18 00:48:00,report,44.48,traffic
O04460,Z11,2023-01-21 06:08:00,report,66.62,traffic
O04461,Z12,2023-02-17 03:07:00,sensor,71.89,other
O04462,Z02,2023-01-01 07:54:00,sensor,78.49,other
O04463,Z08,2023-01-20 04:41:00,report,68.43,event
O04464,Z02,2023-01-16 23:27:00,sensor,71.63,other
O04465,Z01,2023-02-14 16:20:00,sensor,54.2,other
O04466,Z12,2023-01-08 01:18:00,report,48.44,traffic
O04467,Z03,2023-01-20 06:45:00,report,68.5,construction
O04468,Z07,2023-01-05 10:59:00,report,64.18,construction
O04469,Z07,2023-02-18 12:08:00,report,61.07,traffic
O04470,Z04,2023-02-14 11:32:00,report,63.87,other
O04471,Z04,2023-01-14 11:15:00,sensor,63.23,traffic
O04472,Z11,2023-01-22 17:20:00,report,72.84,traffic
O04473,Z06,2023-02-10 09:28:00,sensor,72.95,traffic
O04474,Z11,2023-01-22 12:52:00,report,65.44,construction
O04475,Z10,2023-02-01 18:11:00,report,68.46,event
O04476,Z02,2023-01-07 12:18:00,sensor,65.14,music
O04477,Z11,2023-02-09 01:42:00,sensor,55.39,other
O04478,Z04,2023-01-31 15:11:00,report,67.57,traffic
O04479,Z03,2023-02-04 19:26:00,report,46.06,music
O04480,Z01,2023-01-22 07:18:00,sensor,70.54,other
O04481,Z02,2023-01-25 08:16:00,sensor,48.05,music
O04482,Z02,2023-01-03 03:39:00,report,62.86,event
O04483,Z11,2023-01-14 10:34:00,report,51.55,music
O04484,Z05,2023-01-03 11:07:00,sensor,65.53,construction
O04485,Z11,2023-02-05 17:00:00,sensor,59.66,music
O04486,Z04,2023-01-01 08:09:00,report,44.05,music
O04487,Z04,2023-01-28 04:59:00,sensor,64.21,event
O04488,Z11,2023-01-17 21:17:00,report,54.22,traffic
O04489,Z09,2023-02-18 18:14:00,report,68.81,construction
O04490,Z01,2023-02-06 13:36:00,sensor,60.01,music
O04491,Z08,2023-01-26 08:44:00,sensor,63.95,other
O04492,Z03,2023-01-12 16:34:00,report,50.42,other
O04493,Z09,2023-01-30 08:55:00,report,54.11,event
O04494,Z02,2023-02-24 22:15:00,report,55.41,other
O04495,Z12,2023-01-30 04:54:00,report,68.57,traffic
O04496,Z08,2023-01-18 06:01:00,report,76.77,other
O04497,Z09,2023-01-08 03:48:00,report,51.95,event
O04498,Z12,2023-02-19 01:12:00,report,70.77,construction
O04499,Z10,2023-02-02 16:57:00,sensor,38.3,other
O04500,Z08,2023-01-14 17:30:00,report,48.06,event
O04501,Z09,2023-01-15 23:14:00,sensor,50.41,music
O04502,Z05,2023-02-18 15:28:00,sensor,46.47,event
O04503,Z02,2023-01-15 22:00:00,sensor,44.16,other
O04504,Z02,2023-01-23 06:32:00,report,64.13,traffic
O04505,Z03,2023-02-04 04:25:00,sensor,57.86,event
O04506,Z05,2023-02-20 05:02:00,report,63.79,traffic
O04507,Z11,2023-02-24 05:55:00,sensor,66.9,traffic
O04508,Z10,2023-01-03 23:41:00,report,62.66,music
O04509,Z08,2023-01-09 00:17:00,report,66.58,traffic
O04510,Z01,2023-01-04 22:44:00,report,59.3,other
O04511,Z12,2023-01-18 03:36:00,sensor,48.13,construction
O04512,Z05,2023-01-24 07:53:00,sensor,70.58,traffic
O04513,Z10,2023-01-31 22:39:00,report,54.11,traffic
O04514,Z11,2023-01-10 04:48:00,report,50.64,other
O04515,Z08,2023-01-02 18:46:00,report,58.22,construction
O04516,Z12,2023-01-25 08:55:00,report,50.87,construction
O04517,Z03,2023-01-12 11:05:00,report,55.83,event
O04518,Z03,2023-01-12 09:00:00,report,63.44,construction
O04519,Z03,2023-01-27 03:06:00,sensor,63.48,traffic
O04520,Z04,2023-01-20 12:33:00,report,51.02,traffic
O04521,Z12,2023-01-25 06:03:00,report,55.12,traffic
O04522,Z03,2023-02-04 12:28:00,sensor,70.74,traffic
O04523,Z03,2023-02-19 01:02:00,report,64.96,construction
O04524,Z07,2023-02-21 13:46:00,sensor,80.75,traffic
O04525,Z10,2023-01-24 06:26:00,sensor,71.8,traffic
O04526,Z06,2023-01-30 15:38:00,report,71.44,traffic
O04527,Z01,2023-01-07 15:15:00,sensor,46.12,event
O04528,Z10,2023-01-01 00:51:00,report,67.64,construction
O04529,Z10,2023-01-30 02:12:00,sensor,59.47,music
O04530,Z03,2023-01-11 02:06:00,sensor,54.49,other
O04531,Z07,2023-02-06 01:47:00,report,61.68,traffic
O04532,Z11,2023-01-25 15:09:00,sensor,69.45,traffic
O04533,Z01,2023-02-21 08:20:00,report,65.01,music
O04534,Z02,2023-02-01 03:36:00,sensor,51.22,other
O04535,Z02,2023-01-31 00:29:00,report,67.42,event
O04536,Z04,2023-01-27 01:09:00,sensor,53.62,event
O04537,Z05,2023-02-24 04:11:00,report,62.17,construction
O04538,Z02,2023-02-11 12:00:00,sensor,56.97,event
O04539,Z03,2023-01-14 18:17:00,sensor,57.81,construction
O04540,Z12,2023-02-12 23:01:00,report,67.66,event
O04541,Z12,2023-02-22 14:51:00,report,49.6,construction
O04542,Z07,2023-02-09 00:13:00,sensor,79.45,music
O04543,Z11,2023-02-10 11:20:00,sensor,41.79,construction
O04544,Z03,2023-01-31 13:05:00,report,54.02,other
O04545,Z05,2023-02-16 17:01:00,sensor,63.7,event
O04546,Z06,2023-02-22 22:22:00,report,65.84,traffic
O04547,Z07,2023-01-03 04:06:00,sensor,59.0,other
O04548,Z11,2023-01-08 10:59:00,sensor,59.43,construction
O04549,Z07,2023-02-04 12:48:00,report,64.11,other
O04550,Z09,2023-01-27 08:30:00,report,57.69,other
O04551,Z11,2023-01-27 04:13:00,report,73.93,music
O04552,Z01,2023-01-01 16:33:00,report,68.39,event
O04553,Z08,2023-01-17 00:32:00,sensor,68.73,music
O04554,Z11,2023-02-05 02:36:00,sensor,50.34,other
O04555,Z01,2023-02-01 09:39:00,sensor,59.21,traffic
O04556,Z07,2023-01-20 01:03:00,report,57.0,other
O04557,Z12,2023-02-16 16:59:00,sensor,49.94,music
O04558,Z10,2023-02-16 20:08:00,sensor,63.6,event
O04559,Z04,2023-01-18 17:17:00,report,54.62,event
O04560,Z08,2023-01-03 16:10:00,sensor,66.55,construction
O04561,Z10,2023-02-03 13:20:00,report,49.3,music
O04562,Z03,2023-01-10 22:54:00,sensor,77.19,construction
O04563,Z02,2023-01-11 06:47:00,report,51.04,construction
O04564,Z01,2023-01-23 10:00:00,sensor,62.19,construction
O04565,Z01,2023-01-04 00:01:00,report,67.92,construction
O04566,Z05,2023-02-17 22:25:00,report,54.29,construction
O04567,Z10,2023-01-08 19:00:00,sensor,68.52,other
